Instance,cbo_sum,wmc_sum,dit_sum,rfc_sum,lcom_sum,totalMethods_sum,staticMethods_sum,publicMethods_sum,privateMethods_sum,protectedMethods_sum,defaultMethods_sum,abstractMethods_sum,finalMethods_sum,synchronizedMethods_sum,totalFields_sum,staticFields_sum,publicFields_sum,privateFields_sum,protectedFields_sum,defaultFields_sum,finalFields_sum,synchronizedFields_sum,nosi_sum,loc_sum,returnQty_sum,loopQty_sum,comparisonsQty_sum,tryCatchQty_sum,parenthesizedExpsQty_sum,stringLiteralsQty_sum,numbersQty_sum,assignmentsQty_sum,mathOperationsQty_sum,variablesQty_sum,maxNestedBlocks_sum,anonymousClassesQty_sum,subClassesQty_sum,lambdasQty_sum,uniqueWordsQty_sum,modifiers_sum,cbo_max,wmc_max,dit_max,rfc_max,lcom_max,totalMethods_max,staticMethods_max,publicMethods_max,privateMethods_max,protectedMethods_max,defaultMethods_max,abstractMethods_max,finalMethods_max,synchronizedMethods_max,totalFields_max,staticFields_max,publicFields_max,privateFields_max,protectedFields_max,defaultFields_max,finalFields_max,synchronizedFields_max,nosi_max,loc_max,returnQty_max,loopQty_max,comparisonsQty_max,tryCatchQty_max,parenthesizedExpsQty_max,stringLiteralsQty_max,numbersQty_max,assignmentsQty_max,mathOperationsQty_max,variablesQty_max,maxNestedBlocks_max,anonymousClassesQty_max,subClassesQty_max,lambdasQty_max,uniqueWordsQty_max,modifiers_max,cbo_std,wmc_std,dit_std,rfc_std,lcom_std,totalMethods_std,staticMethods_std,publicMethods_std,privateMethods_std,protectedMethods_std,defaultMethods_std,abstractMethods_std,finalMethods_std,synchronizedMethods_std,totalFields_std,staticFields_std,publicFields_std,privateFields_std,protectedFields_std,defaultFields_std,finalFields_std,synchronizedFields_std,nosi_std,loc_std,returnQty_std,loopQty_std,comparisonsQty_std,tryCatchQty_std,parenthesizedExpsQty_std,stringLiteralsQty_std,numbersQty_std,assignmentsQty_std,mathOperationsQty_std,variablesQty_std,maxNestedBlocks_std,anonymousClassesQty_std,subClassesQty_std,lambdasQty_std,uniqueWordsQty_std,modifiers_std,cbo_mean,wmc_mean,dit_mean,rfc_mean,lcom_mean,totalMethods_mean,staticMethods_mean,publicMethods_mean,privateMethods_mean,protectedMethods_mean,defaultMethods_mean,abstractMethods_mean,finalMethods_mean,synchronizedMethods_mean,totalFields_mean,staticFields_mean,publicFields_mean,privateFields_mean,protectedFields_mean,defaultFields_mean,finalFields_mean,synchronizedFields_mean,nosi_mean,loc_mean,returnQty_mean,loopQty_mean,comparisonsQty_mean,tryCatchQty_mean,parenthesizedExpsQty_mean,stringLiteralsQty_mean,numbersQty_mean,assignmentsQty_mean,mathOperationsQty_mean,variablesQty_mean,maxNestedBlocks_mean,anonymousClassesQty_mean,subClassesQty_mean,lambdasQty_mean,uniqueWordsQty_mean,modifiers_mean,Label
grpc-grpc-java_1.22.0,10295,10606,1543,17053,31120,6986,995,4983,913,265,0,143,206,50,3730,1134,314,3148,33,0,2339,0,6158,131885,2819,592,709,597,411,7987,8409,14268,1566,12660,645,1043,1001,0,74742,82862,117,167,19,334,5460,136,39,116,21,29,0,11,24,7,67,38,35,58,8,0,52,0,338,3385,72,17,36,19,23,217,546,494,78,471,6,49,33,0,719,1025,10295,10606,1543,17053,31120,6986,995,4983,913,265,0,143,206,50,3730,1134,314,3148,33,0,2339,0,6158,131885,2819,592,709,597,411,7987,8409,14268,1566,12660,645,1043,1001,0,74742,82862,117,167,19,334,5460,136,39,116,21,29,0,11,24,7,67,38,35,58,8,0,52,0,338,3385,72,17,36,19,23,217,546,494,78,471,6,49,33,0,719,1025,euclidean
grpc-grpc-java_1.22.1,10295,10606,1543,17053,31120,6986,995,4983,913,265,0,143,206,50,3730,1134,314,3148,33,0,2339,0,6158,131894,2819,592,709,597,411,7987,8409,14268,1566,12660,645,1043,1001,0,74743,82862,117,167,19,334,5460,136,39,116,21,29,0,11,24,7,67,38,35,58,8,0,52,0,338,3390,72,17,36,19,23,217,546,494,78,471,6,49,33,0,719,1025,10295,10606,1543,17053,31120,6986,995,4983,913,265,0,143,206,50,3730,1134,314,3148,33,0,2339,0,6158,131894,2819,592,709,597,411,7987,8409,14268,1566,12660,645,1043,1001,0,74743,82862,117,167,19,334,5460,136,39,116,21,29,0,11,24,7,67,38,35,58,8,0,52,0,338,3390,72,17,36,19,23,217,546,494,78,471,6,49,33,0,719,1025,euclidean
grpc-grpc-java_1.22.2,10309,10621,1545,17068,31131,6993,995,4988,914,265,0,143,206,50,3736,1135,314,3154,33,0,2342,0,6158,132006,2828,592,714,599,411,7991,8410,14281,1566,12673,647,1044,1002,0,74827,82878,117,167,19,334,5460,136,39,116,21,29,0,11,24,7,67,38,35,58,8,0,52,0,338,3390,72,17,36,19,23,217,546,494,78,471,6,49,33,0,719,1025,10309,10621,1545,17068,31131,6993,995,4988,914,265,0,143,206,50,3736,1135,314,3154,33,0,2342,0,6158,132006,2828,592,714,599,411,7991,8410,14281,1566,12673,647,1044,1002,0,74827,82878,117,167,19,334,5460,136,39,116,21,29,0,11,24,7,67,38,35,58,8,0,52,0,338,3390,72,17,36,19,23,217,546,494,78,471,6,49,33,0,719,1025,l2
java-native-accessjna_4.3.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
java-native-accessjna_4.4.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
java-native-accessjna_4.4.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,euclidean
java-native-accessjna_4.4.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
java-native-accessjna_4.4.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,euclidean
java-native-accessjna_4.4.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
java-native-accessjna_4.4.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,euclidean
java-native-accessjna_4.4.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
java-native-accessjna_4.4.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,euclidean
java-native-accessjna_4.4.0,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
java-native-accessjna_4.4.0,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,euclidean
java-native-accessjna_4.4.0,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
java-native-accessjna_4.4.0,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,euclidean
java-native-accessjna_4.4.0,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
java-native-accessjna_4.4.0,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,euclidean
java-native-accessjna_4.4.0,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
java-native-accessjna_4.4.0,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,4358,7644,1940,6795,72086,4126,669,2527,214,267,0,12,99,16,10000,2739,2807,367,26,0,2678,0,3246,71854,1414,487,789,491,633,5248,14607,17584,2110,15690,240,266,1097,0,62200,38455,76,416,131,226,11476,152,146,88,24,36,0,3,21,4,4347,1982,1982,42,9,0,1982,0,185,4351,134,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,euclidean
java-native-accessjna_4.5.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
java-native-accessjna_4.5.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,419,131,228,11476,152,146,88,24,36,0,3,22,4,4347,1982,1982,44,9,0,1982,0,186,4351,135,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,euclidean
java-native-accessjna_4.5.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,4463,7840,1969,6978,73324,4207,684,2576,228,266,0,12,100,16,10263,2960,3012,391,26,0,2899,0,3315,73715,1454,513,800,503,636,5357,14958,17987,2123,16060,258,269,1121,0,63711,38479,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
java-native-accessjna_4.5.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,4463,7840,1969,6978,73324,4207,684,2576,228,266,0,12,100,16,10263,2960,3012,391,26,0,2899,0,3315,73715,1454,513,800,503,636,5357,14958,17987,2123,16060,258,269,1121,0,63711,38479,76,419,131,228,11476,152,146,88,24,36,0,3,22,4,4347,1982,1982,44,9,0,1982,0,186,4351,135,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,euclidean
java-native-accessjna_4.5.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,419,131,228,11476,152,146,88,24,36,0,3,22,4,4347,1982,1982,44,9,0,1982,0,186,4351,135,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
java-native-accessjna_4.5.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,419,131,228,11476,152,146,88,24,36,0,3,22,4,4347,1982,1982,44,9,0,1982,0,186,4351,135,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,419,131,228,11476,152,146,88,24,36,0,3,22,4,4347,1982,1982,44,9,0,1982,0,186,4351,135,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,euclidean
java-native-accessjna_4.5.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,419,131,228,11476,152,146,88,24,36,0,3,22,4,4347,1982,1982,44,9,0,1982,0,186,4351,135,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,4463,7840,1969,6978,73324,4207,684,2576,228,266,0,12,100,16,10263,2960,3012,391,26,0,2899,0,3315,73715,1454,513,800,503,636,5357,14958,17987,2123,16060,258,269,1121,0,63711,38479,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
java-native-accessjna_4.5.0,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,419,131,228,11476,152,146,88,24,36,0,3,22,4,4347,1982,1982,44,9,0,1982,0,186,4351,135,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,4463,7840,1969,6978,73324,4207,684,2576,228,266,0,12,100,16,10263,2960,3012,391,26,0,2899,0,3315,73715,1454,513,800,503,636,5357,14958,17987,2123,16060,258,269,1121,0,63711,38479,76,419,131,228,11476,152,146,88,24,36,0,3,22,4,4347,1982,1982,44,9,0,1982,0,186,4351,135,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,euclidean
java-native-accessjna_4.5.0,4463,7840,1969,6978,73324,4207,684,2576,228,266,0,12,100,16,10263,2960,3012,391,26,0,2899,0,3315,73715,1454,513,800,503,636,5357,14958,17987,2123,16060,258,269,1121,0,63711,38479,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
java-native-accessjna_4.5.0,4463,7840,1969,6978,73324,4207,684,2576,228,266,0,12,100,16,10263,2960,3012,391,26,0,2899,0,3315,73715,1454,513,800,503,636,5357,14958,17987,2123,16060,258,269,1121,0,63711,38479,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,6518,7707,848,8432,19929,5158,479,3891,729,85,0,22,67,140,2116,572,120,1835,43,0,1161,0,2677,65814,2146,410,576,206,323,3548,5161,7336,1331,6204,431,310,326,0,42355,27602,76,419,131,228,11476,152,146,88,24,36,0,3,22,4,4347,1982,1982,44,9,0,1982,0,186,4351,135,33,86,44,95,283,4337,4347,312,4347,7,46,96,0,3519,1025,euclidean
java-native-accessjna_4.5.0,4463,7840,1969,6978,73324,4207,684,2576,228,266,0,12,100,16,10263,2960,3012,391,26,0,2899,0,3315,73715,1454,513,800,503,636,5357,14958,17987,2123,16060,258,269,1121,0,63711,38479,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,4463,7840,1969,6978,73324,4207,684,2576,228,266,0,12,100,16,10263,2960,3012,391,26,0,2899,0,3315,73715,1454,513,800,503,636,5357,14958,17987,2123,16060,258,269,1121,0,63711,38479,119,146,20,138,2726,90,26,82,19,5,0,4,30,18,47,27,8,47,36,0,27,0,240,931,116,19,40,9,75,489,506,211,111,130,5,13,6,0,520,1025,euclidean
