Class Complexity,Class Complexity 20,Number of Graphs,Mean Nodes,Sd Nodes,Sum Nodes,Min Nodes,Max Nodes,Mean Edges,Sd Edges,Sum Edges,Min Edges,Max Edges,Mean Radius,Sd Radius,Sum Radius,Min Radius,Max Radius,Mean Diameter,Sd Diameter,Sum Diameter,Min Diameter,Max Diameter,Mean CenterSize,Sd CenterSize,Sum CenterSize,Min CenterSize,Max CenterSize,Mean PeripherySize,Sd PeripherySize,Sum PeripherySize,Min PeripherySize,Max PeripherySize,Mean AvrShortestPath,Sd AvrShortestPath,Sum AvrShortestPath,Min AvrShortestPath,Max AvrShortestPath,Mean EigenLargestLap,Sd EigenLargestLap,Sum EigenLargestLap,Min EigenLargestLap,Max EigenLargestLap,Mean EigenSecondLargestLap,Sd EigenSecondLargestLap,Sum EigenSecondLargestLap,Min EigenSecondLargestLap,Max EigenSecondLargestLap,Mean AlgebraicConnectivity,Sd AlgebraicConnectivity,Sum AlgebraicConnectivity,Min AlgebraicConnectivity,Max AlgebraicConnectivity,Mean EigenSmallestNonZeroLap,Sd EigenSmallestNonZeroLap,Sum EigenSmallestNonZeroLap,Min EigenSmallestNonZeroLap,Max EigenSmallestNonZeroLap,Mean EigenGapLap,Sd EigenGapLap,Sum EigenGapLap,Min EigenGapLap,Max EigenGapLap,Mean EigenLargestAdj,Sd EigenLargestAdj,Sum EigenLargestAdj,Min EigenLargestAdj,Max EigenLargestAdj,Mean EigenSecondLargestAdj,Sd EigenSecondLargestAdj,Sum EigenSecondLargestAdj,Min EigenSecondLargestAdj,Max EigenSecondLargestAdj,Mean EigenSmallestAdj,Sd EigenSmallestAdj,Sum EigenSmallestAdj,Min EigenSmallestAdj,Max EigenSmallestAdj,Mean EigenSecondSmallestAdj,Sd EigenSecondSmallestAdj,Sum EigenSecondSmallestAdj,Min EigenSecondSmallestAdj,Max EigenSecondSmallestAdj,Mean EigenGapAdj,Sd EigenGapAdj,Sum EigenGapAdj,Min EigenGapAdj,Max EigenGapAdj,Mean EigenStdDevAdj,Sd EigenStdDevAdj,Sum EigenStdDevAdj,Min EigenStdDevAdj,Max EigenStdDevAdj,Mean Energy,Sd Energy,Sum Energy,Min Energy,Max Energy,Mean NodeMean,Sd NodeMean,Sum NodeMean,Min NodeMean,Max NodeMean,Mean NodeMedian,Sd NodeMedian,Sum NodeMedian,Min NodeMedian,Max NodeMedian,Mean NodeStDev,Sd NodeStDev,Sum NodeStDev,Min NodeStDev,Max NodeStDev,Mean MaxDegree,Sd MaxDegree,Sum MaxDegree,Min MaxDegree,Max MaxDegree,Mean MinDegree,Sd MinDegree,Sum MinDegree,Min MinDegree,Max MinDegree,Mean Density,Sd Density,Sum Density,Min Density,Max Density,Mean EdgeConnectivity,Sd EdgeConnectivity,Sum EdgeConnectivity,Min EdgeConnectivity,Max EdgeConnectivity,Mean AvrNodeConnectivity,Sd AvrNodeConnectivity,Sum AvrNodeConnectivity,Min AvrNodeConnectivity,Max AvrNodeConnectivity,Mean ClusteringCoef,Sd ClusteringCoef,Sum ClusteringCoef,Min ClusteringCoef,Max ClusteringCoef,Mean Transitivity,Sd Transitivity,Sum Transitivity,Min Transitivity,Max Transitivity
0.333333333,0.333333333,3,175,224.9355463,525,9,431,284,411.5300718,852,8,757,24,22.91287847,72,4,49,46.66666667,46.31774318,140,8,98,1,0,3,1,1,2,0,6,2,2,11.1679507,6.955608419,33.50385209,3.333333333,16.61645713,76.57197109,125.0793114,229.7159133,3.879385242,221.0000623,34.78690185,53.01644894,104.3607056,3.532088886,96.0004505,0.043058446,0.067266138,0.129175337,0.000606457,0.120614758,0.043058446,0.067266138,0.129175337,0.000606457,0.120614758,41.78506924,72.06610713,125.3552077,0.00829959,124.9996118,6.688362998,7.988636058,20.06508899,1.902113033,15.91062881,4.88987855,5.143897048,14.66963565,1.618033989,10.81892926,-6.000545264,6.797666165,-18.00163579,-13.84720954,-1.902113033,-4.216557067,3.980370631,-12.6496712,-8.798973905,-1.618033989,1.798484447,2.855070351,5.395453342,0.019674745,5.091699553,1.576624531,0.259926982,4.729873592,1.414213562,1.876414195,1.280820141,0.099805263,3.842460422,1.18083367,1.380443204,2.445865874,0.933716772,7.337597622,1.777777778,3.512761021,2.333333333,0.577350269,7,2,3,4.039953718,6.351789541,12.11986115,0.304954421,11.37394818,75,125.574679,225,2,220,1,0,3,1,1,0.084920394,0.119182458,0.254761182,0.008169212,0.222222222,1,0,3,1,1,1.386488291,0.369685061,4.159464872,1,1.736694678,0.157719198,0.273177665,0.473157595,0,0.473157595,0.010869565,0.018826639,0.032608696,0,0.032608696
0.333333333,0.333333333,6,84.5,61.25928501,507,21,165,105.3333333,80.31853252,632,21,210,20.5,11.50217371,123,6,34,40.66666667,22.76547093,244,12,68,1.333333333,0.516397779,8,1,2,2.5,0.547722558,15,2,3,13.81394487,7.921727938,82.88366922,5.028571429,24.69874353,23.79393574,28.84606781,142.7636144,3.986476715,62.00082026,4.727115372,0.734247241,28.36269223,3.912656235,5.588262656,0.012617238,0.0189022,0.075703426,0.001022416,0.050098147,0.012617238,0.0189022,0.075703426,0.001022416,0.050098147,19.06682036,28.19140513,114.4009222,0.040386974,56.4125576,4.584534327,3.312407354,27.50720596,1.98742442,8.88688371,2.08292621,0.140908051,12.49755726,1.868706597,2.216698193,-3.735699855,2.402203109,-22.41419913,-6.889340015,-1.98742442,-2.072119589,0.131891858,-12.43271753,-2.189990415,-1.868706597,2.501608118,3.222260638,15.00964871,0.037568595,6.670185517,1.546130418,0.165458034,9.276782507,1.414213562,1.813529401,1.304986502,0.057967087,7.82991901,1.244937018,1.393538116,2.3663882,0.546602662,14.1983292,1.925925926,3.252747253,2.166666667,0.40824829,13,2,3,2.071377791,2.602836449,12.42826675,0.244223735,5.94155499,22.33333333,29.21415182,134,2,61,1,0,6,1,1,0.046944703,0.03369196,0.281668221,0.012416851,0.1,1,0,6,1,1,1.237196528,0.191448407,7.423179166,1,1.489504804,0.120602873,0.173818663,0.723617237,0,0.408797417,0.054509253,0.063804075,0.32705552,0,0.15
0.333333333,0.333333333,6,82.16666667,91.96176742,493,5,251,138.1666667,180.4587672,829,4,472,15.33333333,15.13494852,92,2,42,29.5,30.80746663,177,4,84,2.5,2.738612788,15,1,8,2.166666667,0.40824829,13,2,3,8.915435966,9.902372331,53.4926158,2,28.15901456,46.16993923,74.40499782,277.0196354,3.618033989,188.0000863,15.39590894,18.82899101,92.37545367,2.618033989,46.00214174,0.11690952,0.165669215,0.701457118,0.001344337,0.381966011,0.11690952,0.165669215,0.701457118,0.001344337,0.381966011,30.77403028,62.09900477,184.6441817,0.504109951,155.9966263,5.969077693,5.948987182,35.81446616,1.732050808,15.12382624,2.813150118,2.024537888,16.87890071,1,6.232523566,-4.825304977,4.638856478,-28.95182986,-12.71476077,-1.732050808,-2.184984275,1.036076834,-13.10990565,-3.768181003,-1,3.155927574,3.996082584,18.93556545,0.125345904,8.891302673,1.631832588,0.310089252,9.790995529,1.414213562,2.106195202,1.286484738,0.147102852,7.718908429,1.092820323,1.489881481,2.600282027,1.183939397,15.60169216,1.6,4.4,2.333333333,0.516397779,14,2,3,3.659328775,5.055626721,21.95597265,0.20519567,11.78467774,45.16666667,74.77276688,271,2,187,1,0,6,1,1,0.145186058,0.173498893,0.871116349,0.015043825,0.4,1,0,6,1,1,1.414707911,0.654587339,8.488247463,1,2.627099664,0.183468695,0.263738883,1.100812167,0,0.543503489,0.051087503,0.065981294,0.30652502,0,0.14516129
0.333333333,0.222222222,9,42.88888889,39.6939682,386,8,127,62.11111111,73.7757488,559,7,217,10.55555556,6.82112731,95,4,26,20.22222222,13.58103252,182,7,51,1.888888889,0.333333333,17,1,2,2.111111111,0.333333333,19,2,3,6.768157627,4.650217178,60.91341864,3,17.66666667,22.93012813,33.8605478,206.3711532,3.847759065,90.00064767,4.521112171,0.829257655,40.69000954,3.414213562,5.930053668,0.041395123,0.045994279,0.372556104,0.003648892,0.152240935,0.041395123,0.045994279,0.372556104,0.003648892,0.152240935,18.40901596,33.14319268,165.6811436,0.01093336,84.070594,4.349759538,3.403875069,39.14783584,1.879385242,10.47247572,1.948588315,0.219536717,17.53729484,1.532088886,2.364877596,-3.388814122,2.667167564,-30.4993271,-8.519784085,-1.879385242,-1.967170964,0.224033306,-17.70453868,-2.378397447,-1.532088886,2.401171222,3.236922618,21.610541,0.010525272,8.107598127,1.574935266,0.20004787,14.1744174,1.414213562,1.916877306,1.297289677,0.080993328,11.67560709,1.189692621,1.420082063,2.424547926,0.699864656,21.82093133,1.75,3.632183908,2.222222222,0.440958552,20,2,3,2.341922426,3.070290584,21.07730183,0.194183909,7.672297047,21.88888889,34.00898574,197,2,89,1,0,9,1,1,0.100978036,0.069685809,0.908802327,0.02712161,0.25,1,0,9,1,1,1.252828561,0.382448973,11.27545705,1,1.964379453,0.163903169,0.215190306,1.475128521,0,0.540544796,0.078406489,0.1204348,0.705658397,0,0.295774648
0.333333333,0.333333333,6,105.8333333,162.3815466,635,10,416,192.8333333,303.4939318,1157,9,748,13.5,11.92895637,81,5,35,26.66666667,24.11361994,160,9,70,1.333333333,0.516397779,8,1,2,2.166666667,0.40824829,13,2,3,8.506028661,7.666793017,51.03617196,3.666666667,23.83769694,30.56126131,41.15454781,183.3675678,3.902113033,89.00039215,18.91692067,24.69837789,113.501524,3.618033989,62.00082075,0.043310416,0.039705529,0.259862498,0.000513429,0.097886967,0.043310416,0.039705529,0.259862498,0.000513429,0.097886967,11.64434064,21.24724585,69.86604381,0.081088123,53.052738,5.922902218,6.084426903,35.53741331,1.918985947,14.14022076,4.159962589,3.943554979,24.95977554,1.682507066,11.29046698,-4.594360507,4.024851514,-27.56616304,-10.01998495,-1.918985947,-3.440520215,2.59431406,-20.64312129,-7.705042999,-1.682507066,1.762939628,3.034851296,10.57763777,0.073263649,7.752219854,1.617029406,0.308609807,9.702176438,1.414213562,2.113037586,1.301680149,0.124395182,7.810080892,1.199228021,1.4772758,2.592018414,1.139944298,15.55211048,1.8,4.443037975,2.333333333,0.516397779,14,2,3,2.60398735,3.490597341,15.6239241,0.315301768,8.129127993,29.66666667,42.61768021,178,2,90,1,0,6,1,1,0.104007729,0.077599606,0.624046376,0.008665431,0.2,1,0,6,1,1,1.151074295,0.20553387,6.906445771,1,1.488510844,0.131335632,0.205055088,0.78801379,0,0.43431426,0.047265965,0.073286978,0.283595788,0,0.146596271
0.333333333,0,3,46,26,138,16,62,51.33333333,32.86842456,154,15,79,16,7.549834435,48,8,23,31.66666667,15.63116545,95,15,46,4,4.358898944,12,1,9,2,0,6,2,2,11.16507971,5.054743269,33.49523912,5.666666667,15.61016949,6.821080015,4.459279206,20.46324005,3.961570561,11.95928122,6.139678446,3.464339277,18.41903534,3.847759065,10.125,0.016119014,0.01933839,0.048357043,0.004153226,0.038429439,0.016119014,0.01933839,0.048357043,0.004153226,0.038429439,0.681401569,0.998462287,2.044204707,0.096111989,1.834281222,3.155199895,1.894834373,9.465599684,1.965946199,5.340315359,2.024479186,0.147031013,6.073437559,1.864944459,2.154541896,-2.603546564,0.941850743,-7.810639691,-3.685355366,-1.965946199,-2.024479186,0.147031013,-6.073437559,-2.154541896,-1.864944459,1.130720708,1.779729242,3.392162125,0.101001741,3.185773463,1.483253418,0.109407806,4.449760253,1.414213562,1.609398625,1.280124861,0.056268745,3.840374583,1.229743931,1.340846905,2.141129032,0.358190729,6.423387097,1.875,2.548387097,2,0,6,2,2,0.729169007,0.742770053,2.187507021,0.260377822,1.585564174,5,4.358898944,15,2,10,1,0,3,1,1,0.066891714,0.050477198,0.200675143,0.033898305,0.125,1,0,3,1,1,1.074997236,0.069980793,3.224991709,1,1.138551031,0.030585424,0.052975509,0.091756272,0,0.091756272,0.08040201,0.139260366,0.24120603,0,0.24120603
0.315789474,0.263157895,19,51.57894737,53.26904019,980,5,165,67.36842105,83.08309798,1280,4,305,14.21052632,15.30279186,270,2,56,28,30.66666667,532,4,112,1.473684211,0.512989176,28,1,2,2.210526316,0.418853908,42,2,3,9.916292918,11.16317816,188.4095654,2,41.26215817,19.46338079,34.95021729,369.804235,3.618033989,143.0001499,4.313505932,1.061607083,81.9566127,2.618033989,6.271019097,0.08074781,0.118009019,1.534208393,0.000451799,0.381966011,0.08074781,0.118009019,1.534208393,0.000451799,0.381966011,15.14987486,34.3442859,287.8476223,0.015977831,137.4142146,3.809093347,3.134890348,72.37277359,1.732050808,12.963731,1.889719648,0.421413408,35.90467331,1,2.47314075,-3.203948874,2.39830226,-60.8750286,-10.9641602,-1.732050808,-1.87971426,0.40749606,-35.71457094,-2.412660969,-1,1.919373699,2.923191013,36.46810028,0.015261345,10.78694049,1.509301419,0.163506323,28.67672696,1.414213562,1.934510607,1.259541134,0.090695599,23.93128154,1.092820323,1.428772786,2.176712176,0.607146754,41.35753134,1.6,3.719512195,2.105263158,0.315301768,40,2,3,1.719417163,2.808950563,32.6689261,0.213082632,10.87494378,17.94736842,35.18755096,341,2,142,1,0,19,1,1,0.126605846,0.124118347,2.405511065,0.014042868,0.4,1,0,19,1,1,1.181986689,0.374963253,22.4577471,1,2.487757732,0.087673346,0.172906352,1.665793565,0,0.568175921,0.039918698,0.068044841,0.758455265,0,0.195121951
0.314285714,0.2,35,91.02857143,117.3244585,3186,6,482,102.1714286,138.410193,3576,5,587,19.37142857,16.74565038,678,3,81,38.14285714,33.4304747,1335,5,161,1.571428571,0.502096445,55,1,2,2.342857143,0.591252765,82,2,4,13.47735637,10.7967074,471.7074729,2.333333333,51.6660945,11.64754223,16.33861102,407.6639781,3.732050808,83.00045185,5.619148084,4.394957271,196.6701829,3,27.04,0.061291168,0.095390976,2.145190869,0.000170039,0.267949192,0.061291168,0.095390976,2.145190869,0.000170039,0.267949192,6.028394146,14.4596229,210.9937951,2.05447E-10,69.89132257,3.394541665,2.146538526,118.8089583,1.801937736,10.08886936,2.146689484,0.667500179,75.13413192,1.246979604,3.810169267,-2.761989156,1.436424746,-96.66962047,-8.138853506,-1.801937736,-2.0647535,0.559793375,-72.26637248,-3.647740424,-1.246979604,1.247852181,1.632268785,43.67482634,1.70754E-06,6.278700095,1.465508078,0.067747769,51.29278274,1.414213562,1.729538767,1.257683585,0.062922943,44.01892548,1.150668426,1.374750043,2.048614561,0.285122441,71.70150965,1.666666667,2.965517241,2,0,70,2,2,0.887454936,0.840542082,31.06092275,0.296994257,3.696519188,10.22857143,16.68053765,358,2,82,1,0,35,1,1,0.103620237,0.117950638,3.626708297,0.005063793,0.333333333,1,0,35,1,1,1.119121006,0.174870142,39.16923519,1,1.595650697,0.032547811,0.048353882,1.139173382,0,0.170193536,0.052703229,0.074230781,1.844613028,0,0.2109375
0.3,0,10,12.8,10.34730239,128,3,27,14.8,15.00222206,148,2,36,4.4,2.988868236,44,1,8,8.8,5.977736472,88,2,16,1,0,10,1,1,2,0,20,2,2,3.32991453,1.648949425,33.2991453,1.333333333,5.0997151,6.058357027,4.144956394,60.58357027,3,12.03960841,3.348926016,1.85366362,33.48926016,1,5.513960612,0.363995078,0.443111183,3.63995078,0.034898611,1,0.363995078,0.443111183,3.63995078,0.034898611,1,2.709431012,2.729330076,27.09431012,0.170971584,6.525647795,2.492785811,1.312154906,24.92785811,1.414213562,4.369330605,1.219558014,0.863822128,12.19558014,9.7795E-17,1.944388157,-2.027758854,0.585824317,-20.27758854,-2.81924075,-1.414213562,-1.273912873,0.917278342,-12.73912873,-2.125571021,9.7795E-17,1.273227797,0.934978962,12.73227797,0.147918089,2.424942448,1.48917967,0.120706901,14.8917967,1.414213562,1.664100589,1.163864776,0.174190268,11.63864776,0.942809042,1.366026513,1.909290709,0.558209111,19.09290709,1.333333333,2.666666667,1.7,0.483045892,17,1,2,0.894412326,0.641542872,8.94412326,0.375533808,1.818706218,4.7,4.347413024,47,2,11,1,0,10,1,1,0.321478521,0.2475208,3.214785215,0.102564103,0.666666667,1,0,10,1,1,1.077777778,0.12523412,10.77777778,1,1.259259259,0.064781145,0.104307553,0.647811448,0,0.215937149,0.078640777,0.12662368,0.786407767,0,0.262135922
0.295454545,0.090909091,44,174.25,256.9810531,7667,3,1352,181.75,269.1443051,7997,2,1413,25.97727273,17.38682826,1143,1,85,49.25,34.81454187,2167,2,169,3.681818182,6.006867106,162,1,36,2.613636364,1.016512714,115,2,7,18.71527,12.96495303,823.4718799,1.333333333,59.1760835,5.622716181,1.949589904,247.399512,3,13.10904302,5.102571968,1.957101094,224.5131666,1,13.09091014,0.054104556,0.209067887,2.380600459,0.000123391,1,0.054104556,0.209067887,2.380600459,0.000123391,1,0.520144213,0.676677868,22.88634538,2.28353E-06,2,2.387043176,0.423185328,105.0298997,1.414213562,3.645051929,2.19465903,0.591893911,96.5649973,9.7795E-17,3.619386674,-2.36580278,0.418144632,-104.0953223,-3.645051929,-1.414213562,-2.170667177,0.583453055,-95.50935579,-3.618882884,9.7795E-17,0.192384146,0.311064192,8.464902441,0.000464833,1.414213562,1.442366105,0.01958509,63.46410862,1.414213562,1.485562705,1.264710605,0.073925969,55.6472666,0.942809042,1.313421926,2.019194544,0.168656487,88.84455993,1.333333333,2.188034188,1.954545455,0.210707055,86,1,2,0.390221471,0.118118359,17.16974472,0.213200716,0.736753436,4.045454545,2.101544786,178,2,12,1,0,44,1,1,0.061600295,0.13660411,2.710412991,0.001547177,0.666666667,1,0,44,1,1,1.328171097,0.295419445,58.43952827,1,1.984613885,0,0,0,0,0,0,0,0,0,0
0.285714286,0.142857143,7,38.28571429,30.31893955,268,4,79,46,43.33589736,322,3,119,10.71428571,5.851332775,75,2,19,20.85714286,11.8522652,146,3,38,1.571428571,0.534522484,11,1,2,2,0,14,2,2,7.535770869,4.347748315,52.75039608,1.666666667,15.37050044,11.62223942,14.25787432,81.35567595,3.414213562,41.00192675,4.156624882,1.217094786,29.09637417,2,5.547483169,0.10457206,0.213886968,0.732004423,0.003898186,0.585786438,0.10457206,0.213886968,0.732004423,0.003898186,0.585786438,7.46561454,13.4154113,52.25930178,2.59201E-06,35.45444358,3.22625722,2.247953569,22.58380054,1.618033989,7.390689348,1.818198423,0.557830342,12.72738896,0.618033989,2.231681163,-2.69645623,1.375850494,-18.87519361,-5.444706124,-1.618033989,-1.819670808,0.559116075,-12.73769566,-2.242000634,-0.618033989,1.408058797,2.015804776,9.856411577,0.000416719,5.159008185,1.493037678,0.133449733,10.45126375,1.414213562,1.746791931,1.256562424,0.091066092,8.79593697,1.118033989,1.392673179,2.104634811,0.510108209,14.73244367,1.5,3.012658228,2.071428571,0.449867705,14.5,1.5,3,1.223868266,1.502115753,8.567077863,0.323380833,4.259209241,10.14285714,14.55367733,71,2,40,1,0,7,1,1,0.13979141,0.167493788,0.978539869,0.030289728,0.5,1,0,7,1,1,1.116542994,0.227780739,7.815800957,1,1.619604025,0.071203385,0.128140448,0.498423698,0,0.319198312,0.044534275,0.078312613,0.311739928,0,0.188191882
0.285714286,0.285714286,7,36.14285714,36.08059761,253,8,111,77.28571429,122.6345714,541,7,343,7.857142857,2.853569194,55,4,12,14.71428571,6.210590034,103,7,23,16.14285714,28.12133574,113,2,78,3.142857143,1.345185418,22,2,5,5.081902177,1.696472739,35.57331524,3,8.333333333,18.33468808,29.10155821,128.3428165,3.847759065,81.97640279,17.16661618,28.10581276,120.1663133,3.414213562,79.01298701,0.064488029,0.048533936,0.451416205,0.017110277,0.152240935,0.064488029,0.048533936,0.451416205,0.017110277,0.152240935,1.168071896,1.237236156,8.176503274,0.05103807,2.963415778,5.095595476,5.609304552,35.66916833,1.879385242,16.37524739,1.886108531,0.187369191,13.20275971,1.532088886,2.161774657,-4.53932138,4.727402172,-31.77524966,-14.35854793,-1.879385242,-1.905762248,0.192893984,-13.34033574,-2.164259645,-1.532088886,3.209486945,5.481017826,22.46640862,0.04706308,14.21347273,1.671881335,0.434780442,11.70316934,1.414213562,2.497271238,1.306615415,0.121372725,9.146307908,1.189692621,1.500749953,2.841310698,1.702163692,19.88917489,1.75,6.18018018,2.428571429,1.133893419,17,2,5,2.701645633,4.508097115,18.91151943,0.282329851,12.2787312,16.14285714,28.66722037,113,2,79,1,0,7,1,1,0.11590567,0.064815005,0.811339691,0.056183456,0.25,1,0,7,1,1,1.441496441,0.606542015,10.09047509,1,2.693529894,0.091991635,0.166392959,0.643941444,0,0.416909217,0.037796898,0.07372081,0.264578289,0,0.193965517
0.285714286,0.214285714,14,42.42857143,43.80676851,594,3,148,53.57142857,69.14501404,750,2,255,11.21428571,9.577044441,157,1,32,21.92857143,19.33694863,307,2,64,1.642857143,1.081817762,23,1,5,2.071428571,0.267261242,29,2,3,7.234985834,6.006883225,101.2898017,1.333333333,22.53012048,14.33094252,26.35787475,200.6331953,3,103.0005946,3.811085213,1.856548453,53.35519298,1,6.876367106,0.264326309,0.378156202,3.700568333,0.001931939,1,0.264326309,0.378156202,3.700568333,0.001931939,1,10.51985731,25.23790812,147.2780023,0.032748589,96.12422751,3.280732904,2.712016393,45.93026066,1.414213562,11.19858018,1.620296892,0.976257761,22.68415649,9.7795E-17,2.67853704,-2.756922957,1.997964259,-38.5969214,-9.140706919,-1.414213562,-1.579990857,0.93663258,-22.11987199,-2.703953095,9.7795E-17,1.660436012,2.200975183,23.24610416,0.005362209,8.520043138,1.4893036,0.127467225,20.85025041,1.414213562,1.862629259,1.209409882,0.145356288,16.93173835,0.942809042,1.400768314,2.002372916,0.578079621,28.03322082,1.333333333,3.445945946,1.857142857,0.497245158,26,1,3,1.331269972,2.074184396,18.63777961,0.253708132,8.183510701,12.92857143,26.52274578,181,2,102,1,0,14,1,1,0.230739628,0.254861528,3.230354789,0.023441809,0.666666667,1,0,14,1,1,1.168399882,0.28530316,16.35759834,1,1.949531164,0.061958113,0.123732871,0.867413578,0,0.433020615,0.041754314,0.074271316,0.584560402,0,0.181318681
0.285714286,0.142857143,7,159.4285714,211.7032964,1116,9,618,168,226.2329183,1176,8,658,21.14285714,11.48083289,148,4,39,41.85714286,22.51983253,293,8,77,1.571428571,0.786795792,11,1,3,2.571428571,1.511857892,18,2,6,15.38114991,8.013086644,107.6680494,3.333333333,27.86886647,6.714218293,4.223728174,46.99952805,3.879385242,16.07140496,6.451165168,4.286632594,45.15815618,3.532088886,16.01445688,0.021053402,0.044032727,0.147373817,0.00126062,0.120614758,0.021053402,0.044032727,0.147373817,0.00126062,0.120614758,0.263053125,0.400955082,1.841371872,0.041716164,1.136154738,2.733277393,1.04000792,19.13294175,1.902113033,5.000650429,2.439299345,0.754004394,17.07509542,1.618033989,4.0084707,-2.562712433,0.698536179,-17.93898703,-4.008482734,-1.902113033,-2.319546807,0.480845425,-16.23682765,-3.172774548,-1.618033989,0.293978048,0.320705926,2.057846337,0.080396826,0.992179729,1.441951701,0.020595207,10.09366191,1.414213562,1.460445526,1.266305739,0.041918622,8.864140173,1.18083367,1.295958813,2.024409484,0.127253425,14.17086639,1.777777778,2.129449838,2,0,14,2,2,0.481726646,0.143883755,3.372086522,0.384136663,0.798747006,5.142857143,4.450789122,36,2,15,1,0,7,1,1,0.055178792,0.076618845,0.386251547,0.003451296,0.222222222,1,0,7,1,1,1.320618366,0.349718642,9.244328563,1,1.88148626,0.001957158,0.005178154,0.013700108,0,0.013700108,0.006382979,0.016887774,0.044680851,0,0.044680851
0.285714286,0,7,32.14285714,23.82175876,225,9,67,35.14285714,25.25489109,246,8,67,9.285714286,5.498917642,65,4,17,18,10.61445555,126,8,33,1.714285714,0.755928946,12,1,3,2.428571429,0.534522484,17,2,3,6.850024834,4.111261684,47.95017384,3.333333333,13.7394844,7.092930314,4.759195765,49.6505122,3.879385242,14.01959247,4.279398128,0.605430074,29.9557869,3.532088886,4.951547504,0.049959954,0.041703262,0.349719675,0.005205486,0.120614758,0.049959954,0.041703262,0.349719675,0.005205486,0.120614758,2.813532186,4.28202982,19.6947253,0.014797817,9.076478166,2.897539563,1.457727982,20.28277694,1.902113033,5.02768213,1.906959955,0.204662422,13.34871969,1.618033989,2.158222198,-2.166207289,0.246311249,-15.16345103,-2.484028385,-1.902113033,-1.915026162,0.207136267,-13.40518313,-2.160371122,-1.618033989,0.990579608,1.428716536,6.934057253,0.008571738,3.095361047,1.489936208,0.114721514,10.42955346,1.414213562,1.670914128,1.263457853,0.072098177,8.844204973,1.18083367,1.360996755,2.126868481,0.398790409,14.88807937,1.777777778,2.733333333,2,0,14,2,2,0.960945115,0.941207751,6.726615808,0.375533808,2.405931368,6.142857143,6.094494002,43,2,15,1,0,7,1,1,0.113868942,0.073900347,0.797082595,0.03030303,0.222222222,1,0,7,1,1,1.092214853,0.113190127,7.64550397,1,1.27431694,0.069798176,0.119235985,0.48858723,0,0.249145299,0.072544643,0.123914089,0.5078125,0,0.2578125
0.285714286,0.285714286,7,214.8571429,203.0118458,1504,8,502,256,268.9436124,1792,7,698,48.14285714,37.4985714,337,4,101,95.85714286,75.01428435,671,7,202,1.428571429,0.534522484,10,1,2,2.714285714,0.755928946,19,2,4,32.99857691,24.28082269,230.9900384,3,65.41879587,21.63647476,29.40025887,151.4553233,3.847759065,69.00088535,9.047212633,11.8870404,63.33048843,3.414213562,35.92230128,0.026241234,0.056435677,0.183688636,0.000104878,0.152240935,0.026241234,0.056435677,0.183688636,0.000104878,0.152240935,12.58926213,23.76694413,88.12483488,0.081088123,62.59675457,4.607757197,4.30728234,32.25430038,1.879385242,12.22615947,3.055202942,2.529562733,21.38642059,1.532088886,8.742396944,-4.016056486,3.360545148,-28.1123954,-10.24347679,-1.879385242,-2.761290461,1.801062436,-19.32903323,-6.779327516,-1.532088886,1.552554256,2.609159401,10.86787979,0.039383687,6.740689493,1.475550658,0.097299765,10.3288546,1.414213562,1.66925946,1.273042475,0.052275068,8.911297322,1.189692621,1.346036993,2.126670658,0.347030322,14.8866946,1.75,2.780876494,2,0,14,2,2,1.237646664,1.541767982,8.663526648,0.248054445,3.78301077,20,29.83286778,140,2,68,1,0,7,1,1,0.058693867,0.091573297,0.410857066,0.005421563,0.25,1,0,7,1,1,1.054809234,0.072414533,7.383664639,1,1.198559057,0.029246942,0.050065574,0.204728591,0,0.108287029,0.026349438,0.046585069,0.184446066,0,0.113090307
0.272727273,0.272727273,11,94.90909091,169.9690881,1044,3,446,125.7272727,221.5626733,1383,2,670,27.45454545,60.13212725,302,1,195,49.18181818,116.5571261,541,2,389,13.09090909,35.967915,144,1,121,2.272727273,0.646669791,25,2,4,16.32620135,37.5024645,179.5882149,1.333333333,125.8693825,20.68095545,31.99473429,227.4905099,3,89.00039198,9.446442696,20.41901841,103.9108697,1,70.00063979,0.559417238,0.506673546,6.153589613,0.00006443,1,0.559417238,0.506673546,6.153589613,0.00006443,1,11.23451275,20.75905985,123.5796403,0.007291676,69.17187584,3.843005469,3.940025857,42.27306016,1.414213562,11.9869062,1.78946512,2.953366616,19.68411632,9.7795E-17,9.84714097,-3.135126772,2.756349843,-34.4863945,-8.835902857,-1.414213562,-1.428465303,2.098068727,-15.71311834,-6.822037294,9.7795E-17,2.053540349,2.090749746,22.58894384,0.000005891,7.468839696,1.543119574,0.219082911,16.97431532,1.414213562,1.962613526,1.135774859,0.22954545,12.49352345,0.942809042,1.47689992,2.041197853,0.978287493,22.45317638,1.333333333,3.804878049,1.636363636,0.809039835,18,1,3,2.008520009,2.679824795,22.0937201,0.153280816,7.865283972,19.54545455,32.06981022,215,2,88,1,0,11,1,1,0.384271089,0.325472672,4.22698198,0.004772949,0.666666667,1,0,11,1,1,1.283033538,0.469407369,14.11336892,1,2.035639413,0.11387924,0.207339611,1.252671636,0,0.57350936,0.033736672,0.06463898,0.371103389,0,0.197560976
